"","x"
"1",NA
"2",NA
"3",NA
"4",NA
"5",NA
"6",0.818181818181818
"7",0.846153846153846
"8",0.744186046511628
"9",0.65625
"10",0.842105263157895
"11",0.85
"12",0.939393939393939
"13",0.864864864864865
"14",0.853658536585366
"15",0.871794871794872
"16",0.85
"17",0.853658536585366
"18",0.853658536585366
"19",0.842105263157895
"20",0.837837837837838
